customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
4228-ZGYUW,Male,0.0,No,No,0.05555555555555555,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,0.0,Yes,Electronic check,0.7144278606965174,0.040306946688206786
9031-ZVQPT,Male,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1.0,Yes,Electronic check,0.8950248756218906,0.9025848142164782
2990-IAJSV,Male,0.0,No,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,No,Bank transfer (automatic),0.7338308457711443,0.7632067851373182
8107-KNCIM,Male,1.0,Yes,No,0.19444444444444445,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5656716417910447,0.1147645972767136
9027-YFHQJ,Male,0.0,No,No,0.09722222222222222,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,Yes,Bank transfer (automatic),0.06766169154228857,0.015480036925917375
5176-LDKUH,Female,0.0,No,No,0.6666666666666666,Yes,No,Fiber optic,No,Yes,No,No,No,No,0.5,No,Electronic check,0.5661691542288558,0.43316985921994
4644-OBGFZ,Male,0.0,Yes,Yes,0.7638888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Mailed check,0.012437810945273632,0.1162647126702054
7926-IJOOU,Male,0.0,No,No,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Credit card (automatic),0.010447761194029858,5.7696745903531043e-05
6480-YAGIY,Male,0.0,No,No,0.625,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0.5,No,Credit card (automatic),0.9348258706467661,0.5784733441033926
4029-HPFVY,Male,0.0,No,No,0.041666666666666664,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,Yes,Mailed check,0.517910447761194,0.023263327948303714
7602-DBTOU,Female,0.0,Yes,No,0.9861111111111112,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.013432835820895536,0.16128548349873068
5345-BMKWB,Male,0.0,Yes,No,0.1111111111111111,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Mailed check,0.01990049751243781,0.01610316178167551
3519-ZKXGG,Female,0.0,Yes,No,0.041666666666666664,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5731343283582089,0.027440572351719365
5457-COLHT,Male,0.0,Yes,Yes,0.9583333333333334,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,1.0,No,Bank transfer (automatic),0.6208955223880598,0.6374048003692592
6416-TVAIH,Male,0.0,Yes,Yes,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5,0.005735056542810986
5451-YHYPW,Female,1.0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1.0,Yes,Credit card (automatic),0.9701492537313433,0.9721786291253175
5108-ADXWO,Male,0.0,No,No,0.1527777777777778,Yes,No,Fiber optic,Yes,No,No,No,No,No,0.0,Yes,Electronic check,0.5497512437810945,0.08919339949226864
7998-WNZEM,Male,0.0,No,No,0.9861111111111112,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,1.0,No,Bank transfer (automatic),0.6203980099502487,0.6565197322870989
3066-RRJIO,Female,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,Yes,Mailed check,0.5144278606965175,0.005902377105931226
4664-NJCMS,Female,0.0,Yes,No,0.4583333333333333,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,1.0,No,Bank transfer (automatic),0.41094527363184075,0.2304984998846065
0307-BCOPK,Female,0.0,No,No,0.2222222222222222,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Mailed check,0.00796019900497513,0.035523886452804056
7629-WFGLW,Female,1.0,Yes,No,0.7777777777777778,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,0.5,No,Electronic check,0.7701492537313434,0.6292349411493191
2542-HYGIQ,Female,0.0,No,No,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Credit card (automatic),0.016915422885572132,0.00013270251557812124
6715-OFDBP,Male,0.0,No,No,0.06944444444444445,Yes,No,DSL,No,No,Yes,No,Yes,Yes,0.0,Yes,Electronic check,0.5154228855721392,0.037802907915993535
5016-LIPDW,Male,0.0,Yes,Yes,0.7916666666666666,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Mailed check,0.011442786069651727,0.12033233325640433
6481-LXPWL,Male,0.0,Yes,Yes,0.7777777777777778,No,No phone service,DSL,No,Yes,Yes,No,No,No,0.5,Yes,Credit card (automatic),0.17761194029850746,0.22532887145165012
1567-DSCIC,Male,0.0,No,No,0.1111111111111111,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,0.0,Yes,Electronic check,0.753731343283582,0.08710477729056082
2150-UWTFY,Female,0.0,Yes,Yes,0.3055555555555556,Yes,No,DSL,Yes,Yes,Yes,No,No,No,0.0,No,Mailed check,0.426865671641791,0.16192591737825987
6124-ACRHJ,Female,0.0,No,No,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Mailed check,0.014925373134328358,0.0001096238172167089
9362-MWODR,Female,0.0,No,Yes,0.5555555555555556,Yes,No,DSL,Yes,No,No,Yes,Yes,No,0.0,Yes,Credit card (automatic),0.45621890547263677,0.2817389799215324
9975-GPKZU,Male,0.0,Yes,Yes,0.6388888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Credit card (automatic),0.014925373134328358,0.09666512808677591
9625-RZFUK,Male,0.0,Yes,Yes,0.875,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.014427860696517405,0.1450553888760674
5153-LXKDT,Male,0.0,Yes,Yes,0.9444444444444444,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1.0,Yes,Electronic check,0.9149253731343284,0.8595315024232633
5161-UBZXI,Male,0.0,Yes,Yes,0.9583333333333334,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1.0,Yes,Credit card (automatic),0.8766169154228856,0.8357892914839603
1020-JPQOW,Female,0.0,Yes,No,0.7777777777777778,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,0.0,No,Electronic check,0.7194029850746269,0.5882529425340411
7919-ZODZZ,Female,0.0,Yes,Yes,0.1388888888888889,Yes,No,DSL,No,Yes,Yes,No,No,Yes,0.5,Yes,Mailed check,0.4741293532338309,0.07399607662127856
0565-JUPYD,Male,0.0,No,No,0.875,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0.5,No,Credit card (automatic),0.8582089552238806,0.758366028156012
6867-ACCZI,Female,0.0,Yes,Yes,0.3333333333333333,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,1.0,Yes,Mailed check,0.3407960199004975,0.1372432494807293
5939-XAIXZ,Female,0.0,No,No,0.2638888888888889,Yes,Yes,DSL,No,No,Yes,No,No,No,0.0,Yes,Mailed check,0.3766169154228856,0.11713593353334874
9054-FOWNV,Male,0.0,Yes,Yes,0.3055555555555556,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0.0,Yes,Electronic check,0.7014925373134329,0.21536464343411033
2683-BPJSO,Male,0.0,Yes,No,0.4027777777777778,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,0.0,Yes,Electronic check,0.6587064676616916,0.28251788599123007
2157-MXBJS,Male,0.0,Yes,No,0.18055555555555555,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,0.5,Yes,Mailed check,0.5676616915422885,0.11200669282252482
8207-VVMYB,Female,0.0,Yes,No,0.9722222222222222,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,Yes,Bank transfer (automatic),0.07711442786069651,0.2294195707362105
9732-EQMWY,Female,0.0,Yes,No,0.6805555555555556,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0.0,No,Electronic check,0.8074626865671642,0.5776828986845142
9360-AHGNL,Female,1.0,Yes,No,0.5972222222222222,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0.5,Yes,Mailed check,0.9084577114427861,0.5552100161550888
1087-UDSIH,Female,0.0,No,No,0.041666666666666664,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,Yes,Mailed check,0.013432835820895536,0.004725363489499193
5269-NRGDP,Male,0.0,Yes,Yes,0.5833333333333334,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,0.5,No,Electronic check,0.546268656716418,0.3541945534271867
6195-MELTI,,0.0,No,No,0.7916666666666666,Yes,No,DSL,No,Yes,No,Yes,No,No,0.5,Yes,Mailed check,0.36218905472636814,0.3595545811216247
5485-WUYWF,Male,1.0,No,No,0.027777777777777776,Yes,No,DSL,Yes,No,Yes,No,Yes,No,0.0,No,Bank transfer (automatic),0.47910447761194036,0.008741057004384952
2121-JAFOM,Female,0.0,Yes,No,1.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1.0,Yes,Credit card (automatic),0.9681592039800995,0.9570274636510501
8818-DOPVL,Female,1.0,No,No,0.6388888888888888,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0.0,Yes,Electronic check,0.8577114427860697,0.5590872374798062
2632-UCGVD,Male,1.0,Yes,No,0.9166666666666666,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,0.0,Yes,Credit card (automatic),0.8139303482587065,0.7908031387029771
5445-PZWGX,Male,0.0,No,No,0.8611111111111112,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,0.5,No,Electronic check,0.8333333333333334,0.7512635587352873
1227-UDMZR,Female,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,Yes,Bank transfer (automatic),0.7253731343283583,0.7638010616201245
5198-HQAEN,Male,0.0,Yes,Yes,0.4861111111111111,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,0.5,Yes,Electronic check,0.7109452736318408,0.36312024001846294
9170-CCKOU,Male,0.0,Yes,No,0.2361111111111111,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,0.0,No,Credit card (automatic),0.7159203980099503,0.16563004846526658
2167-FQSTQ,Female,0.0,Yes,No,1.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,Yes,Electronic check,0.7378109452736319,0.7809023771059312
2819-GWENI,Female,0.0,Yes,Yes,0.3888888888888889,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Mailed check,0.01641791044776118,0.06048926840526195
1043-YCUTE,Male,0.0,Yes,No,0.7777777777777778,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,Yes,Credit card (automatic),0.06865671641791044,0.15097507500576968
3814-MLAXC,Female,0.0,No,No,0.4305555555555556,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,0.0,Yes,Credit card (automatic),0.6129353233830845,0.2752538656819755
3572-UUHRS,Male,0.0,No,No,0.625,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Bank transfer (automatic),0.005970149253731357,0.09791137779829218
2692-PFYTJ,Female,0.0,No,No,0.013888888888888888,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,Yes,Mailed check,0.07462686567164178,0.0008019847680590813
1226-UDFZR,Female,0.0,No,No,0.027777777777777776,Yes,No,DSL,No,Yes,No,No,No,No,0.0,Yes,Mailed check,0.3119402985074627,0.011066235864297254
5955-EPOAZ,Female,0.0,No,No,0.08333333333333333,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,Yes,Mailed check,0.026865671641791038,0.010466189706900532
6821-JPCDC,Female,0.0,Yes,No,0.6666666666666666,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,0.5,Yes,Electronic check,0.7840796019900497,0.5393664897299791
8815-LMFLX,Male,0.0,Yes,Yes,0.3472222222222222,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,Yes,Bank transfer (automatic),0.07114427860696516,0.06093353334871914
9135-HSWOC,Male,0.0,Yes,Yes,0.8888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,Yes,Bank transfer (automatic),0.014427860696517405,0.14484768059081468
8582-KRHPJ,Male,0.0,No,No,0.6944444444444444,No,No phone service,DSL,Yes,Yes,No,No,No,No,0.0,Yes,Mailed check,0.16666666666666666,0.2035079621509347
5811-IWXYM,Female,0.0,Yes,Yes,0.7222222222222222,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,0.5,No,Bank transfer (automatic),0.8258706467661692,0.609543041772444
7044-YAACC,Male,1.0,Yes,No,0.05555555555555555,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5169154228855721,0.03018116778213709
8189-XRIKE,Female,1.0,No,No,0.4444444444444444,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0.0,No,Electronic check,0.7233830845771144,0.33223517193630275
1506-YJTYT,Male,0.0,Yes,Yes,0.625,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,1.0,No,Credit card (automatic),0.553233830845771,0.3868220632356335
4123-DVHPH,Male,0.0,Yes,No,0.125,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,0.0,Yes,Electronic check,0.6945273631840796,0.09029540733902608
6425-YQLLO,Female,1.0,Yes,No,0.9166666666666666,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0.5,Yes,Credit card (automatic),0.872636815920398,0.802729056081237
5442-UTCVD,Male,0.0,No,Yes,0.041666666666666664,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,0.0,No,Electronic check,0.7323383084577114,0.02749249942303254
2228-BZDEE,Female,0.0,No,No,0.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.01840796019900499,0.1223921070851604
7734-DBOAI,Female,0.0,Yes,Yes,0.013888888888888888,No,No phone service,DSL,No,No,No,Yes,Yes,No,0.0,No,Electronic check,0.2174129353233831,0.0024578813754904225
2789-CZANW,Female,0.0,Yes,Yes,0.8888888888888888,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,1.0,No,Bank transfer (automatic),0.9159203980099502,0.8052734825755827
2091-RFFBA,Female,1.0,No,No,0.4305555555555556,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5537313432835822,0.25367528271405493
2114-MGINA,Female,0.0,No,No,0.19444444444444445,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0.0,Yes,Mailed check,0.7119402985074627,0.128121393953381
7596-LDUXP,Female,0.0,No,No,0.16666666666666666,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,0.5,Yes,Credit card (automatic),0.6656716417910449,0.11080660050773136
3740-RLMVT,Male,1.0,Yes,No,0.9305555555555556,Yes,No,DSL,Yes,Yes,No,Yes,No,No,0.5,Yes,Bank transfer (automatic),0.4248756218905473,0.47318255250403873
4489-SNOJF,Female,0.0,Yes,Yes,0.4861111111111111,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,0.0,No,Electronic check,0.5373134328358209,0.29422455573505657
2192-OZITF,Female,0.0,No,No,0.625,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,1.0,No,Mailed check,0.5502487562189055,0.3842949457650588
5651-CPDND,Male,0.0,No,No,0.1388888888888889,Yes,No,DSL,No,No,No,No,No,No,0.0,No,Mailed check,0.27611940298507465,0.05461573967228248
2186-QZEYA,Female,1.0,No,No,0.4027777777777778,Yes,Yes,DSL,Yes,Yes,No,No,No,No,0.0,Yes,Bank transfer (automatic),0.4009950248756219,0.19618624509577662
1131-ALZWV,Female,0.0,No,No,0.3333333333333333,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Bank transfer (automatic),0.06318407960199006,0.06767251327025156
7729-XBTWX,Male,0.0,Yes,Yes,0.9166666666666666,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,Yes,Mailed check,0.014925373134328358,0.1529771520886222
9134-WYRVP,Male,0.0,No,No,0.7083333333333334,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,0.5,No,Mailed check,0.6776119402985074,0.4902319409185321
3284-SVCRO,Female,0.0,Yes,No,0.625,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,No,Mailed check,0.07213930348258707,0.12719247634433417
9732-OUYRN,Female,0.0,Yes,No,0.6805555555555556,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Credit card (automatic),0.007462686567164179,0.10384260327717518
0559-CKHUS,Female,0.0,Yes,No,0.4027777777777778,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1.0,Yes,Mailed check,0.012935323383084583,0.05804292637895222
2931-SVLTV,Male,0.0,Yes,Yes,0.5555555555555556,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0.0,Yes,Credit card (automatic),0.9139303482587064,0.5135356565889684
6899-PPEEA,Female,1.0,No,No,0.5138888888888888,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.0,Yes,Electronic check,0.7791044776119402,0.4109739210708516
7504-UWHNB,Male,0.0,No,No,0.3472222222222222,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,No,Electronic check,0.5124378109452736,0.19738633741057005
2582-FFFZR,Female,0.0,No,No,0.3055555555555556,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,0.0,Yes,Electronic check,0.3218905472636816,0.12168243711054696
8908-NMQTX,Male,0.0,No,No,1.0,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,Yes,Bank transfer (automatic),0.4711442786069651,0.5247749826909762
2187-LZGPL,Female,0.0,No,No,0.09722222222222222,No,No phone service,DSL,No,Yes,No,No,No,Yes,0.0,Yes,Credit card (automatic),0.2174129353233831,0.03167551350103854
1431-AIDJQ,Male,0.0,Yes,Yes,0.4583333333333333,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,1.0,No,Credit card (automatic),0.635323383084577,0.2982114008769905
6288-LBEAR,Female,0.0,No,No,0.3194444444444444,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,0.0,Yes,Mailed check,0.6054726368159203,0.20366374336487422
4597-NUCQV,Male,1.0,No,No,0.3333333333333333,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0.0,Yes,Electronic check,0.8258706467661692,0.27940803138702974
9019-QVLZD,Female,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,Yes,No,0.0,No,Electronic check,0.6099502487562188,0.0070101546272790215
8413-YNHNV,Male,0.0,No,No,0.9583333333333334,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,1.0,No,Mailed check,0.7203980099502488,0.7273597969074544
5808-TOTXO,Female,0.0,No,Yes,0.041666666666666664,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,Yes,Credit card (automatic),0.02288557213930349,0.004454188783752595
4369-NYSCF,Male,0.0,No,No,0.7777777777777778,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,0.5,Yes,Bank transfer (automatic),0.572139303482587,0.4922513270251557
6333-YDVLT,Male,0.0,No,No,0.9027777777777778,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0.5,Yes,Credit card (automatic),0.9129353233830846,0.821584352642511
5324-KTGCG,,0.0,Yes,No,0.9861111111111112,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5,No,Electronic check,0.025870646766169167,0.1755077313639511
5599-HVLTW,Female,1.0,No,No,0.19444444444444445,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,0.0,Yes,Bank transfer (automatic),0.617910447761194,0.11992845603507962
7394-LWLYN,Female,0.0,No,No,0.027777777777777776,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,Yes,Electronic check,0.5164179104477612,0.012116316639741519
3707-LRWZD,Female,0.0,No,No,0.4444444444444444,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,0.5,No,Electronic check,0.6547263681592039,0.31883798753750286
6873-UDNLD,Male,0.0,No,No,0.5555555555555556,Yes,No,DSL,Yes,No,Yes,No,No,Yes,0.0,No,Electronic check,0.48955223880597015,0.31297022847911377
2700-LUEVA,Male,0.0,No,No,0.013888888888888888,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0,No,Credit card (automatic),0.024875621890547265,0.00022501730902377097
1455-ESIQH,Male,0.0,No,No,0.013888888888888888,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0.0,Yes,Electronic check,0.7049751243781094,0.008112162474036464
0958-YHXGP,Female,0.0,No,No,0.09722222222222222,Yes,No,Fiber optic,No,No,No,No,No,No,0.0,Yes,Mailed check,0.5139303482587065,0.055215785829679204
